brand,property_name,city,room_type,academic_year,duration_weeks,price_per_week,price_formatted,available,thumbnail,instalment_name,start_date,end_date,base_hub_url,scraped_at
Homes for Students,Grange Lane Apartments,Leicester,Classic Studio Plus,2026 / 2027,51,195,£195.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/gxuDAXN3P43v6ZtL19cSs4wtrJjuJTjZEpoXLZgm.png,Grange Lane Apartments - 26/27 - 18/09 - 51wk 2026,2026-09-18,2027-09-10,https://hfs.hfs.bookings.basepms.com/?city=Leicester&property=Grange+Lane+Apartments&roomType=Classic+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Bronze Room,2026 / 2027,51,120,£120.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/251PafyWGAjQsJiMkoXeVXpxx4Qz5AIvs0iUkY5f.jpg,Green Wood Court - Bronze Room 51wk - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Bronze+Room&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Bronze Room,2026 / 2027,41,135,£135.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/251PafyWGAjQsJiMkoXeVXpxx4Qz5AIvs0iUkY5f.jpg,Green Wood Court - Bronze Room 41wk - 26/27 - 12/09 - 41wk 2026,2026-09-12,2027-06-26,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Bronze+Room&tenancyLength=41+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Gold Room,2026 / 2027,51,130,£130.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/ER5O1KojoTQDsOhTnSy7vQfudJLlkqJt3t7XKys2.jpg,Green Wood Court - Gold Room 51wk - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Gold+Room&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Gold Room,2026 / 2027,41,145,£145.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/ER5O1KojoTQDsOhTnSy7vQfudJLlkqJt3t7XKys2.jpg,Green Wood Court - Gold Room 41wk - 26/27 - 12/09 - 41wk 2026,2026-09-12,2027-06-26,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Gold+Room&tenancyLength=41+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Luxury Studio,2026 / 2027,51,260,£260.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/1BlnphpxuJY7QnO2saxQpNi2BxqZ6N7xVpEHxWLl.jpg,Green Wood Court - Luxury Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Luxury+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Luxury Studio,2026 / 2027,45,275,£275.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/1BlnphpxuJY7QnO2saxQpNi2BxqZ6N7xVpEHxWLl.jpg,Green Wood Court - Luxury Studio - 26/27 - 12/09 - 45wk 2026,2026-09-12,2027-07-24,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Luxury+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Silver Room,2026 / 2027,51,125,£125.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/s5Q7wFj2sGzXGCwzeesurZzou6pBQRlWCuDoy4Jg.jpg,Green Wood Court - Silver Room 51wk - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Silver+Room&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Silver Room,2026 / 2027,41,140,£140.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/s5Q7wFj2sGzXGCwzeesurZzou6pBQRlWCuDoy4Jg.jpg,Green Wood Court - Silver Room 41wk - 26/27 - 12/09 - 41wk 2026,2026-09-12,2027-06-26,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Silver+Room&tenancyLength=41+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Studio,2026 / 2027,51,250,£250.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/BqIpkSIll9zSxXsYjAoweaSM20HmsFP5q06cJAnJ.jpg,Green Wood Court - Studio - 51wk - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Green Wood Court,Southampton,Studio,2026 / 2027,45,265,£265.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/BqIpkSIll9zSxXsYjAoweaSM20HmsFP5q06cJAnJ.jpg,Green Wood Court - Studio - 26/27 - 12/09 - 45wk 2026,2026-09-12,2027-07-24,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Green+Wood+Court&roomType=Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Grosvenor House,London,Classic Studio,2026 / 2027,51,685,£685.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/OTDeTpLzvBTCQ9bfFnV7eaB6Vt1vAfGHEjoLLJxl.jpg,Grosvenor House - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Grosvenor+House&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Grosvenor House,London,Classic Studio Plus,2026 / 2027,51,695,£695.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/GDMVDWRA9QSSwJqdtupuQniAKQikZ5twzYR4fJnI.jpg,Grosvenor House - Classic Studio Plus - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Grosvenor+House&roomType=Classic+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Grosvenor House,London,One Bed Apartment,2026 / 2027,51,806,£806.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/swDlqqJrK21vyplrPYPdJHaZhRBz9hFZ0mne7dAi.jpg,Grosvenor House - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Grosvenor+House&roomType=One+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Grosvenor House,London,Premium Luxe Penthouse,2026 / 2027,51,785,£785.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/FEutTwzKtEmxCn5g0JoCLwJdBTKYugsrmLDVlizX.jpg,Grosvenor House - Premium Luxe Penthouse - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Grosvenor+House&roomType=Premium+Luxe+Penthouse&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Grosvenor House,London,Premium Studio,2026 / 2027,51,733,£733.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/v8TAVT4vWDQ7T581W7izvub0N0HPapiC62cC5XuC.jpg,Grosvenor House - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Grosvenor+House&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Grosvenor House,London,Premium Studio Plus,2026 / 2027,51,716,£716.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/2lZJnhJirbP4waD7GzhLm1xLc595QJ5I3M0jFG3g.jpg,Grosvenor House - Premium Studio Plus - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Grosvenor+House&roomType=Premium+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Grosvenor House,London,Premium Studio with Wet Room,2026 / 2027,51,719,£719.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/OnO1LDBfJhLDBYwlx0ueWiRCr2fYECwBppaqzWjG.jpg,Grosvenor House - Premium Studio with Wet Room - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Grosvenor+House&roomType=Premium+Studio+with+Wet+Room&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Grosvenor House,London,Studio Apartment,2026 / 2027,51,791,£791.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/pqnDTSbgbOrdAqFrDVJRTlqJDQM8LIxI9PV5xbDs.jpg,Grosvenor House - Studio Apartment - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Grosvenor+House&roomType=Studio+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,4 Bed Penthouse Ensuite,2025 / 2026,23,235,£235.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/00TsL4s5nfZXAfCiMbkJeya3RUcK3LDTtqgYytad.jpg,Haddington Place - 4 Bed Penthouse Ensuite - 25/26 - 28/02 - 23wk 2026,2026-02-28,2026-08-08,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=4+Bed+Penthouse+Ensuite&tenancyLength=23+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,4 Bed Standard Ensuite,2025 / 2026,23,219,£219.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9GpoBqvfMI4VNIo590Xiv8jHmbyiUWUbzuMndDSP.jpg,Haddington Place - 4 Bed Standard Ensuite - 25/26 - 28/02 - 23wk 2026,2026-02-28,2026-08-08,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=4+Bed+Standard+Ensuite&tenancyLength=23+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,5-6 Bed Standard Ensuite,2025 / 2026,23,199,£199.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/vg6wcyocg6lpjYbyHJdGmANzahFC25G8LRFPuM3I.jpg,Haddington Place - 5/6 Bed Standard Ensuite - 25/26 - 28/02 - 23wk 2026,2026-02-28,2026-08-08,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=5-6+Bed+Standard+Ensuite&tenancyLength=23+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,5-6 Bed Superior Ensuite Accessible,2025 / 2026,23,199,£199.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/iYmWzOFAehdZD3CwxkK8oPPxFo6Be2fKbCHQLOgK.jpg,Haddington Place - 5/6 Bed Superior Ensuite Accessible - 25/26 - 28/02 - 23wk 2026,2026-02-28,2026-08-08,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=5-6+Bed+Superior+Ensuite+Accessible&tenancyLength=23+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,Standard Studio,2025 / 2026,23,260,£260.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/XpShXWqVzmbNh4rS8qPItn1rWMCsWvkvxss6KoqN.jpg,Haddington Place - Standard Studio - 25/26 - 28/02 - 23wk 2026,2026-02-28,2026-08-08,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=Standard+Studio&tenancyLength=23+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,4 Bed Penthouse Ensuite,2026 / 2027,45,225,£225.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/00TsL4s5nfZXAfCiMbkJeya3RUcK3LDTtqgYytad.jpg,Haddington Place - 4 Bed Penthouse Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=4+Bed+Penthouse+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,4 Bed Standard Ensuite,2026 / 2027,51,209,£209.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9GpoBqvfMI4VNIo590Xiv8jHmbyiUWUbzuMndDSP.jpg,Haddington Place - 4 Bed Standard Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=4+Bed+Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,4 Bed Standard Ensuite,2026 / 2027,45,219,£219.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9GpoBqvfMI4VNIo590Xiv8jHmbyiUWUbzuMndDSP.jpg,Haddington Place - 4 Bed Standard Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=4+Bed+Standard+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,4 Bed Superior Ensuite,2026 / 2027,51,215,£215.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/ZZFjwd0KeeQCEj2JtDFPxnb68bquSOSDk71lDBvA.jpg,Haddington Place - 4 Bed Superior Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=4+Bed+Superior+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,5-6 Bed Standard Ensuite,2026 / 2027,51,199,£199.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/vg6wcyocg6lpjYbyHJdGmANzahFC25G8LRFPuM3I.jpg,Haddington Place - 5/6 Bed Standard Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=5-6+Bed+Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,5-6 Bed Standard Ensuite,2026 / 2027,45,215,£215.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/vg6wcyocg6lpjYbyHJdGmANzahFC25G8LRFPuM3I.jpg,Haddington Place - 5/6 Bed Standard Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=5-6+Bed+Standard+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,5-6 Bed Superior Ensuite,2026 / 2027,51,205,£205.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/3KxdOtLvg1RDCc3HcLaqL6lroU129N2FLijIPh25.jpg,Haddington Place - 5/6 Bed Superior Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=5-6+Bed+Superior+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,Lower Ground Floor studio,2026 / 2027,45,239,£239.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/qikb6hlc2ZZUlVXBgNlbpBtdFtSIoffrB4ChJyxi.jpg,Haddington Place - Lower Ground Floor Studio - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=Lower+Ground+Floor+studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,Standard Studio,2026 / 2027,45,269,£269.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/XpShXWqVzmbNh4rS8qPItn1rWMCsWvkvxss6KoqN.jpg,Haddington Place - Standard Studio - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=Standard+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,Standard Studio,2026 / 2027,51,265,£265.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/XpShXWqVzmbNh4rS8qPItn1rWMCsWvkvxss6KoqN.jpg,Haddington Place - Standard Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Haddington Place,Edinburgh,Superior Studio,2026 / 2027,51,299,£299.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/EYMcUpZJZsbl8AQc5ku7hlMZeYxGjToWalCtSiNv.jpg,Haddington Place - Superior Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://hfs.hfs.bookings.basepms.com/?city=Edinburgh&property=Haddington+Place&roomType=Superior+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Halsmere Studios,London,Bronze Studio,2026 / 2027,51,360,£360.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/rYcVzeikemAaKDk8nxpEbkOaefcmu3JWQ21VGIo6.jpg,Halsmere Studios - Bronze Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://hfs.hfs.bookings.basepms.com/?city=London&property=Halsmere+Studios&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Halsmere Studios,London,Diamond Studio,2026 / 2027,51,440,£440.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/KfwN4jdzXOS4oQGEXHL5WjQw0K3LAgfAi8Z8VhGw.jpg,Halsmere Studios - Diamond Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://hfs.hfs.bookings.basepms.com/?city=London&property=Halsmere+Studios&roomType=Diamond+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Halsmere Studios,London,Gold Studio,2026 / 2027,51,390,£390.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/fR51AcpPmFxHITkmDhnVCMjBOgvRJ0UOi9PXwc0z.jpg,Halsmere Studios - Gold Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://hfs.hfs.bookings.basepms.com/?city=London&property=Halsmere+Studios&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Halsmere Studios,London,Gold Studio Plus,2026 / 2027,49,430,£430.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/q3lrslipR67h9HJlAalq6lpaJM1mF2rctAmcB2v6.jpg,Halsmere Studios - Gold Studio Plus - 26/27 - 12/09 - 49wk 2026,2026-09-12,2027-08-21,https://hfs.hfs.bookings.basepms.com/?city=London&property=Halsmere+Studios&roomType=Gold+Studio+Plus&tenancyLength=49+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Halsmere Studios,London,Platinum Studio,2026 / 2027,51,410,£410.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/tsiZxudZXtzDa2ZooMnnct6nUY6QVRpzBypYjlxY.jpg,Halsmere Studios - Platinum Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://hfs.hfs.bookings.basepms.com/?city=London&property=Halsmere+Studios&roomType=Platinum+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Halsmere Studios,London,Platinum Studio Plus,2026 / 2027,49,450,£450.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/FbWRQlriNpkLuGh737JlrdiZvOEWMORIot7FB3PN.jpg,Halsmere Studios - Platinum Studio Plus - 26/27 - 12/09 - 49wk 2026,2026-09-12,2027-08-21,https://hfs.hfs.bookings.basepms.com/?city=London&property=Halsmere+Studios&roomType=Platinum+Studio+Plus&tenancyLength=49+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Halsmere Studios,London,Silver Studio Plus,2026 / 2027,49,410,£410.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/f7jcqvjUJJjuQWlgFNjJHxieVrec7FOW2PaKlRHf.jpg,Halsmere Studios - Silver Studio Plus - 26/27 - 12/09 - 49wk 2026,2026-09-12,2027-08-21,https://hfs.hfs.bookings.basepms.com/?city=London&property=Halsmere+Studios&roomType=Silver+Studio+Plus&tenancyLength=49+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Hamwic Hall,Southampton,Classic Ensuite,2025 / 2026,16,163,£163.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/fbtnxuVtXh6KwpVFxe9EGDFx2lppRvmfznC1mzH0.jpg,Hamwic Hall - Classic Ensuite - 25/26 - 28/02 - 16wk 2026,2026-02-28,2026-06-20,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Hamwic+Hall&roomType=Classic+Ensuite&tenancyLength=16+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,Hamwic Hall,Southampton,Classic Ensuite,2026 / 2027,51,153,£153.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/fbtnxuVtXh6KwpVFxe9EGDFx2lppRvmfznC1mzH0.jpg,Hamwic Hall - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Hamwic+Hall&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,Hamwic Hall,Southampton,Classic Plus Ensuite,2026 / 2027,51,147,£147.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Gw2lFKXA3cIEjTdlmnUKpxo46NGBcjmkHkafvjTL.jpg,Hamwic Hall - Classic Plus Ensuite - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://hfs.hfs.bookings.basepms.com/?city=Southampton&property=Hamwic+Hall&roomType=Classic+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
